10,145.9757854265403,146.263751176444,145.5534161302928,146.0525665283203,26319300,71.69198570251977,141.4982287414797,138.3788987698078,132.0483363096841,-0.633539278140006,0,146.0045776367188,101,102,103,1554,1555,316,194,145,13,1556,1081,7,16,194,194,1557,1558,141,1559,1560,7,256,279,823,7,120,133,533,820,9076,251,1561,909,251,353,7,194,16,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
11,146.6381169148588,146.7053186860216,145.4286168595467,146.0045776367188,29481600,71.33999161974786,141.7557343926362,138.5483583001837,132.18720438259,-0.115186300521799,0,145.7261962890625,401,32,1564,9,1565,11,146,947,404,395,146,903,852,904,870,47,563,1567,242,146,903,1349,1350,1248,1568,314,7,192,146,903,338,522,61,800,133,451,602,128,1569,1570,1571,45,7,146,922,314,7,1572,870,1573,1227,1228,146,903,1576,386,1042,420,1577,314,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
12,145.8413825895843,145.8989903871367,144.7278808408602,145.7261962890625,31017400,69.22744787012472,141.9826179295748,138.7078658110476,132.3219207199678,0.8735353081769972,1,147.1277160644531,146,309,1578,386,27,311,292,351,1578,386,27,237,187,229,230,238,239,541,106,327,7,146,101,102,103,395,60,709,101,1579,7,217,146,1580,15,1581,120,299,7,146,903,1537,133,451,1237,7,1582,192,146,113,708,817,576,1583,403,1522,292,356,1575,1174,359,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
13,146.2541807562761,147.1469040193428,145.7550156305615,147.1277160644531,26199200,73.46583316057793,142.2766235372822,138.8949735944566,132.4692420666791,0.6143513600430879,1,147.6268463134766,134,292,351,1578,3,27,237,187,229,230,238,239,353,84,154,314,1357,292,356,1361,358,366,68,521,184,185,101,186,229,230,187,918,7,191,192,132,184,76,1590,1591,126,372,88,403,238,397,166,372,1592,7,184,220,101,186,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
14,147.0124949534335,147.684454112133,146.9645104254908,147.6268463134766,28693900,74.79070973212161,142.5823505530647,139.0890152104349,132.6200639994831,0.2015907479317889,1,147.7133026123047,7,277,1542,1594,1595,1359,1596,474,1116,864,1291,945,676,194,102,292,1162,1604,1605,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
15,147.5117118643729,147.9052847334369,147.1949347732211,147.7133026123047,21333100,75.02216693268211,142.8755478135927,139.2806660415875,132.7702454782176,0.6719447695349174,1,148.3084564208984,101,102,103,945,369,1606,1604,1605,1566,1607,1608,7,350,49,850,133,451,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
16,147.6365116513635,148.3468469874587,147.4637174835989,148.3084564208984,17373500,76.60634487262668,143.1859997340102,139.4812836055722,132.9248545423239,0.4415718779972053,1,147.5308532714844,101,102,103,434,1609,146,521,1610,1611,1612,912,258,1613,299,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
17,147.0892813934872,147.60764901754,146.0141702432902,147.5308532714844,40594500,70.35945715762435,143.4342770790087,139.6601629314814,133.0701878630121,0.335964970238706,1,147.5212707519531,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
18,147.1853057817144,147.6364717150663,146.9261219238265,147.5212707519531,20150800,70.283784493752,143.6678195746055,139.8348542163807,133.2139797325538,0.7391314948673937,1,147.70361328125,13,504,146,1614,1615,1616,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
19,146.9644817863826,147.8956099447735,146.9644817863826,147.70361328125,12522400,70.92140380800961,143.8984363578423,140.0097155289334,133.3581551907497,-0.01920260424708431,0,147.1661224365234,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
20,147.1853250407705,147.3485105586323,146.4557871996304,147.1661224365234,25173800,66.42033796880405,144.0851612766241,140.1687467935465,133.4955478996629,-0.05759315961509515,0,146.4749603271484,101,102,103,527,1617,1618,1619,1620,1621,7,451,466,1622,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
21,146.5325534867635,146.868533114243,145.6974233777577,146.4749603271484,24808000,61.07954312484996,144.2217212223683,140.308884872071,133.624696282026,1.132704342884409,1,148.3467864990234,101,102,103,1623,1602,1624,594,1,870,503,504,544,859,1625,806,1626,20,13,864,1147,101,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
22,147.214082156139,148.6827660704438,147.1852855811363,148.3467864990234,34790600,68.44255451828003,144.4574392381772,140.4875049082254,133.7711847418966,-0.6047575229945892,0,147.7804718017578,1627,1361,27,1016,1017,374,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
23,148.3852293247524,148.4908216756357,147.636488890233,147.7804718017578,28725800,64.48787624070414,144.6473268132389,140.6495708391928,133.9105806330395,-0.2207786310822826,0,147.6652526855469,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
24,147.8860313166292,148.0204202199783,147.4540680306709,147.6652526855469,21143900,63.68572369458515,144.819779720228,140.8054748802229,134.0474430415221,0.9023318651140926,1,149.2683410644531,624,7,675,9,10,452,133,451,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
25,148.366009199339,149.3355428467586,148.298822064327,149.2683410644531,20147800,69.36610247567691,145.0739832256123,140.9935385732058,134.1988947631434,0.04799917577079782,1,149.4507141113281,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
26,149.4027149355573,149.5946969913487,149.1147345282241,149.4507141113281,17299000,69.93924961813373,145.3240821333675,141.1814758073863,134.3506541596427,0.3935581680663915,1,149.9978942871094,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
27,149.604336119043,150.0458934726672,149.5179317261208,149.9978942871094,8280600,71.6446702123708,145.5911571135813,141.3773962180468,134.5063480912593,-0.01920260402710028,0,149.9307098388672,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
28,149.9499124428943,150.2858774532454,149.585136202855,149.9307098388672,22653400,71.1139227273731,145.8391315550262,141.5674698540651,134.6598243275539,0.04799915973057978,1,150.3145904541016,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
29,150.266591294371,150.4105887735627,149.460258141131,150.3145904541016,25227300,72.36712391337001,146.0948720635448,141.7618503118437,134.8155931447335,-2.447811429772088,0,147.6940460205078,995,1510,1480,9076,1628,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
30,150.1418574502799,150.1802480015549,146.9836963199408,147.6940460205078,71986300,54.9353162114095,146.1862534325141,141.8936768831473,134.9437369544427,0.6143513507404066,1,148.9323425292969,128,576,1456,1629,439,800,1277,1630,76,1631,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
31,148.3179911785565,149.2203229290515,147.9724176283094,148.9323425292969,56595500,59.83376510375388,146.3431728094731,142.050091675284,135.0829270596651,0.2783864991527878,1,148.2988433837891,13,131,2,1632,633,314,1278,445,1633,1634,1635,405,427,1636,1637,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
32,148.0204568846363,149.0187872544802,146.1581997288813,148.2988433837891,59015800,56.4692763291071,146.4549254137197,142.1889528243618,135.2144287146315,-2.639793673123393,0,146.5901489257812,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
33,149.2299425989046,149.3931280864772,146.4461513915989,146.5901489257812,51319100,48.57570614202834,146.4626524715518,142.2867571821712,135.3276199605136,0.1247949284582148,1,146.6861267089844,395,1638,1639,1640,9076,170,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
34,146.5613317805262,148.3564013658943,146.0045882088483,146.6861267089844,40604200,49.00470965543483,146.4754224279765,142.3845209494337,135.4406399281601,1.209500042004208,1,147.3484649658203,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
35,146.1389649238161,147.5788522036124,145.9661708336494,147.3484649658203,28647800,51.96749442365407,146.5253105729961,142.4948308164645,135.5591257494303,0.5087590382651968,1,147.8476409912109,101,102,103,7,135,68,1641,1566,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077
